dataset,sample_id,model,step,attention,entropy,drift,phi_a,phi_e,phi_d,fi
HotpotQA,53,facebook/opt-2.7b,42,0.689453125,1.0911352634429932,67.56314849853516,0.310546875,0.7128591411992123,1.0,0.6237194494197242
HotpotQA,53,facebook/opt-2.7b,43,0.75439453125,0.6463459730148315,68.36975860595703,0.24560546875,0.8299089544697812,1.0,0.6387103215644234
HotpotQA,53,facebook/opt-2.7b,44,0.6259765625,2.4748191833496094,66.80130004882812,0.3740234375,0.3487317938553659,1.0,0.5216655028493781
HotpotQA,53,facebook/opt-2.7b,45,0.73095703125,1.128955602645874,67.05573272705078,0.26904296875,0.702906420356349,1.0,0.6036344346247221
HotpotQA,53,facebook/opt-2.7b,46,0.8251953125,2.136960506439209,65.93245697021484,0.1748046875,0.4376419719896818,1.0,0.47309656519638865
HotpotQA,53,facebook/opt-2.7b,47,0.69091796875,4.200373649597168,66.99832916259766,0.30908203125,0.0,1.0,0.3736328125
HotpotQA,53,facebook/opt-2.7b,48,0.73876953125,3.512240409851074,68.36299896240234,0.26123046875,0.0757262079339278,1.0,0.3809963602768747
HotpotQA,53,facebook/opt-2.7b,49,0.76953125,2.1137263774871826,62.65753173828125,0.23046875,0.44375621645074137,1.0,0.49750217575775946
HotpotQA,53,facebook/opt-2.7b,50,0.6884765625,4.41831111907959,62.75392532348633,0.3115234375,0.0,1.0,0.374609375
HotpotQA,53,facebook/opt-2.7b,51,0.64208984375,3.187925338745117,65.69938659667969,0.35791015625,0.1610722792776007,1.0,0.44953936024716024
HotpotQA,53,facebook/opt-2.7b,52,0.48779296875,4.522511959075928,63.85894775390625,0.51220703125,0.0,1.0,0.4548828125
HotpotQA,53,facebook/opt-2.7b,53,0.72412109375,3.8425893783569336,68.56206512451172,0.27587890625,0.0,1.0,0.3603515625
HotpotQA,53,facebook/opt-2.7b,54,0.82470703125,0.018040064722299576,69.24203491210938,0.17529296875,0.9952526145467633,1.0,0.6684556025913672
HotpotQA,53,facebook/opt-2.7b,55,0.7119140625,3.797729015350342,67.49459838867188,0.2880859375,0.0005976275393836909,1.0,0.3654435446387843
HotpotQA,53,facebook/opt-2.7b,56,0.48291015625,4.474196910858154,61.262516021728516,0.51708984375,0.0,1.0,0.4568359375
HotpotQA,53,facebook/opt-2.7b,57,0.7392578125,3.6408729553222656,65.11573028564453,0.2607421875,0.04187553807308795,1.0,0.3689533133255808
HotpotQA,53,facebook/opt-2.7b,58,0.7919921875,0.14417430758476257,70.4990234375,0.2080078125,0.962059392740852,1.0,0.6699239124592982
HotpotQA,53,facebook/opt-2.7b,59,0.7744140625,2.061108350753784,61.13166046142578,0.2255859375,0.4576030655911094,1.0,0.5003954479568883
HotpotQA,53,facebook/opt-2.7b,60,0.5703125,5.823268890380859,59.155296325683594,0.4296875,0.16465377807617188,1.0,0.47950382232666017
HotpotQA,53,facebook/opt-2.7b,61,0.72265625,1.156679630279541,66.73551177978516,0.27734375,0.6956106236106471,1.0,0.6044012182637264
HotpotQA,53,facebook/opt-2.7b,62,0.7529296875,0.28197500109672546,72.24919128417969,0.2470703125,0.925796052342967,1.0,0.6728567433200384
HotpotQA,53,facebook/opt-2.7b,63,0.76171875,0.50918048620224,71.45724487304688,0.23828125,0.8660051352099368,1.0,0.6484142973234779
HotpotQA,54,facebook/opt-2.7b,0,0.68408203125,4.372123718261719,0.0,0.31591796875,0.0,0.0,0.1263671875
HotpotQA,54,facebook/opt-2.7b,1,0.671875,4.338307857513428,39.905948638916016,0.328125,0.0,0.7981189727783203,0.3307797431945801
HotpotQA,54,facebook/opt-2.7b,2,0.68115234375,5.614199161529541,51.45246887207031,0.31884765625,0.1228398323059082,1.0,0.4205330038070679
HotpotQA,54,facebook/opt-2.7b,3,0.8505859375,0.24939227104187012,58.10520935058594,0.1494140625,0.9343704549889815,1.0,0.6367952842461435
HotpotQA,54,facebook/opt-2.7b,4,0.71240234375,3.8382363319396973,27.4748477935791,0.28759765625,0.0,0.549496955871582,0.25241330146789553
HotpotQA,54,facebook/opt-2.7b,5,0.69921875,3.5442261695861816,59.760738372802734,0.30078125,0.06730890274047847,1.0,0.3938706159591675
HotpotQA,54,facebook/opt-2.7b,6,0.666015625,1.6608500480651855,42.164058685302734,0.333984375,0.5629341978775827,0.8432811737060547,0.5414410126836676
HotpotQA,54,facebook/opt-2.7b,7,0.7109375,3.000784397125244,61.14056396484375,0.2890625,0.21031989549335678,1.0,0.4392369634226749
HotpotQA,54,facebook/opt-2.7b,8,0.7001953125,3.2872071266174316,63.56818389892578,0.2998046875,0.1349454929954127,1.0,0.41715279754839446
HotpotQA,54,facebook/opt-2.7b,9,0.8125,0.37373507022857666,54.87460708618164,0.1875,0.9016486657293219,1.0,0.6405770330052627
HotpotQA,54,facebook/opt-2.7b,10,0.685546875,2.1828854084014893,40.178863525390625,0.314453125,0.4255564714732923,0.8035772705078125,0.4756203326426054
HotpotQA,54,facebook/opt-2.7b,11,0.6796875,4.331847667694092,56.937767028808594,0.3203125,0.0,1.0,0.37812500000000004
HotpotQA,54,facebook/opt-2.7b,12,0.75341796875,2.6007192134857178,52.352840423583984,0.24658203125,0.3156002069774427,1.0,0.45909288494210493
HotpotQA,54,facebook/opt-2.7b,13,0.64697265625,3.369590997695923,49.36486053466797,0.35302734375,0.11326552692212552,0.9872972106933594,0.4276781745960838
HotpotQA,54,facebook/opt-2.7b,14,0.69580078125,3.3525052070617676,54.87110137939453,0.30419921875,0.11776178761532428,1.0,0.4128963131653635
HotpotQA,54,facebook/opt-2.7b,15,0.65869140625,2.283492088317871,43.77859878540039,0.34130859375,0.39908102939003387,0.8755719757080078,0.49509479171351384
HotpotQA,54,facebook/opt-2.7b,16,0.666015625,2.0503549575805664,56.08412170410156,0.333984375,0.4604329058998509,1.0,0.5447452670649479
HotpotQA,54,facebook/opt-2.7b,17,0.6279296875,2.383075714111328,56.18305206298828,0.3720703125,0.37287481207596623,1.0,0.5293343092265882
HotpotQA,54,facebook/opt-2.7b,18,0.73876953125,1.9918477535247803,61.58242416381836,0.26123046875,0.47582953854611043,1.0,0.5210325259911386
HotpotQA,54,facebook/opt-2.7b,19,0.8369140625,0.2984868288040161,64.21359252929688,0.1630859375,0.9214508345252589,1.0,0.6377421670838406
HotpotQA,54,facebook/opt-2.7b,20,0.75244140625,1.1349067687988281,53.37331771850586,0.24755859375,0.7013403240003083,1.0,0.5944925509001079
HotpotQA,54,facebook/opt-2.7b,21,0.71728515625,0.5982367992401123,47.633331298828125,0.28271484375,0.8425692633578652,0.9526666259765625,0.6461518361693934
HotpotQA,54,facebook/opt-2.7b,22,0.63671875,1.182979702949524,63.41729736328125,0.36328125,0.6886895518553884,1.0,0.6363538431493859
HotpotQA,54,facebook/opt-2.7b,23,0.73779296875,1.8810451030731201,66.11588287353516,0.26220703125,0.5049881307702315,1.0,0.5316286582695811
HotpotQA,54,facebook/opt-2.7b,24,0.845703125,0.10502880811691284,62.150333404541016,0.154296875,0.9723608399692335,1.0,0.6520450439892317
HotpotQA,54,facebook/opt-2.7b,25,0.8564453125,0.012913709506392479,59.87197494506836,0.1435546875,0.9966016553930546,1.0,0.656232454387569
HotpotQA,54,facebook/opt-2.7b,26,0.86572265625,1.240196704864502,61.705257415771484,0.13427734375,0.673632446088289,1.0,0.5394822936309012
HotpotQA,54,facebook/opt-2.7b,27,0.74560546875,0.5080547332763672,43.50429153442383,0.25439453125,0.8663013859799034,0.8700858306884766,0.6224847552650853
HotpotQA,54,facebook/opt-2.7b,28,0.76416015625,0.35987046360969543,60.30278396606445,0.23583984375,0.9052972464185012,1.0,0.6611899737464755
HotpotQA,54,facebook/opt-2.7b,29,0.85791015625,0.03464202582836151,57.93511962890625,0.14208984375,0.9908836774135891,1.0,0.6536452245947562
HotpotQA,54,facebook/opt-2.7b,30,0.638671875,2.288480281829834,27.074159622192383,0.361328125,0.3977683468868858,0.5414831924438477,0.41912096952137196
HotpotQA,54,facebook/opt-2.7b,31,0.66650390625,0.5989511013031006,45.94419479370117,0.33349609375,0.842381289130763,0.9188838958740234,0.6579528626642729
HotpotQA,54,facebook/opt-2.7b,32,0.7275390625,1.9465051889419556,60.70780944824219,0.2724609375,0.4877617923836959,1.0,0.5297010023342936
HotpotQA,54,facebook/opt-2.7b,33,0.85205078125,0.04135005176067352,59.13921356201172,0.14794921875,0.9891184074314017,1.0,0.6553711301009906
HotpotQA,54,facebook/opt-2.7b,34,0.69873046875,2.4653544425964355,31.71043586730957,0.30126953125,0.3512225151062011,0.6342087173461914,0.4019878721237182
HotpotQA,54,facebook/opt-2.7b,35,0.74560546875,1.4598426818847656,62.15262222290039,0.25439453125,0.6158308731882196,1.0,0.5672986181158768
HotpotQA,54,facebook/opt-2.7b,36,0.68603515625,0.17171593010425568,46.1337890625,0.31396484375,0.9548115973409853,0.92267578125,0.6904389418818448
HotpotQA,54,facebook/opt-2.7b,37,0.71435546875,2.571436643600464,62.88349533081055,0.28564453125,0.32330614642093053,1.0,0.47741496374732567
HotpotQA,54,facebook/opt-2.7b,38,0.79833984375,0.28955918550491333,67.45291900634766,0.20166015625,0.9238002143408123,1.0,0.6539941375192844
HotpotQA,54,facebook/opt-2.7b,39,0.82275390625,0.06919895857572556,57.52072525024414,0.17724609375,0.9817897477432301,1.0,0.6645248492101306
HotpotQA,54,facebook/opt-2.7b,40,0.689453125,0.31228405237197876,44.24690246582031,0.310546875,0.9178199862179003,0.8849380493164063,0.6666902575053666
HotpotQA,54,facebook/opt-2.7b,41,0.677734375,2.1801204681396484,58.20350646972656,0.322265625,0.42628408733167145,1.0,0.528105680566085
HotpotQA,54,facebook/opt-2.7b,42,0.81591796875,0.750811755657196,54.6873779296875,0.18408203125,0.80241795903758,1.0,0.6044790981631529
HotpotQA,54,facebook/opt-2.7b,43,0.81494140625,0.13457374274730682,54.444847106933594,0.18505859375,0.9645858571717614,1.0,0.6616284875101165
HotpotQA,54,facebook/opt-2.7b,44,0.73291015625,1.6732008457183838,60.34609603881836,0.26708984375,0.5596839879688463,1.0,0.5527253332890962
HotpotQA,54,facebook/opt-2.7b,45,0.6904296875,0.7142432928085327,46.69445037841797,0.3095703125,0.8120412387345967,0.9338890075683594,0.6415148104491987
HotpotQA,54,facebook/opt-2.7b,46,0.71728515625,1.0144124031066895,58.619964599609375,0.28271484375,0.7330493676035028,1.0,0.619653216161226
HotpotQA,54,facebook/opt-2.7b,47,0.8408203125,0.045511335134506226,63.51327133178711,0.1591796875,0.9880233328593405,1.0,0.6594800415007691
HotpotQA,54,facebook/opt-2.7b,48,0.75,1.323752760887146,63.9647331237793,0.25,0.6516440102928563,1.0,0.5780754036024998
HotpotQA,54,facebook/opt-2.7b,49,0.82958984375,0.05979207903146744,67.05701446533203,0.17041015625,0.9842652423601401,1.0,0.662656897326049
HotpotQA,54,facebook/opt-2.7b,50,0.8310546875,0.40154972672462463,57.951171875,0.1689453125,0.8943290192829935,1.0,0.6305932817490476
HotpotQA,54,facebook/opt-2.7b,51,0.80224609375,0.07719992101192474,51.13727951049805,0.19775390625,0.9796842313126514,1.0,0.671991043459428
HotpotQA,54,facebook/opt-2.7b,52,0.611328125,2.982543468475342,63.05134582519531,0.388671875,0.21512013987491002,1.0,0.48076079895621854
HotpotQA,54,facebook/opt-2.7b,53,0.87744140625,0.20920561254024506,61.294246673583984,0.12255859375,0.9449458914367777,1.0,0.6297544995028721
HotpotQA,54,facebook/opt-2.7b,54,0.77978515625,0.16233286261558533,45.86476516723633,0.22021484375,0.9572808256274775,0.9172953033447265,0.6524580523057988
HotpotQA,54,facebook/opt-2.7b,55,0.78955078125,0.07723747193813324,63.283355712890625,0.21044921875,0.9796743494899649,1.0,0.6770657098214876
HotpotQA,54,facebook/opt-2.7b,56,0.83984375,0.010604411363601685,60.40428161621094,0.16015625,0.9972093654306311,1.0,0.6630857779007209
HotpotQA,54,facebook/opt-2.7b,57,0.68701171875,0.4761493504047394,32.60565185546875,0.31298828125,0.8746975393671739,0.652113037109375,0.5943677105558546
HotpotQA,54,facebook/opt-2.7b,58,0.79638671875,0.04527343809604645,55.502967834472656,0.20361328125,0.9880859373431456,1.0,0.677275390570101
HotpotQA,54,facebook/opt-2.7b,59,0.72802734375,1.8233838081359863,61.782657623291016,0.27197265625,0.5201621557536877,1.0,0.5408458170137906
HotpotQA,54,facebook/opt-2.7b,60,0.8408203125,0.027206256985664368,60.349037170410156,0.1591796875,0.9928404586879831,1.0,0.661166035540794
HotpotQA,54,facebook/opt-2.7b,61,0.70458984375,1.6203258037567139,33.91141891479492,0.29541015625,0.5735984726956016,0.6782283782958984,0.4884806225174352
HotpotQA,54,facebook/opt-2.7b,62,0.7880859375,0.638896107673645,62.624267578125,0.2119140625,0.8318694453490407,1.0,0.6259199308721642
HotpotQA,54,facebook/opt-2.7b,63,0.7060546875,0.08952803164720535,47.35978317260742,0.2939453125,0.9764399916717881,0.9471956634521485,0.696131037948163
HotpotQA,55,facebook/opt-2.7b,0,0.63720703125,4.330905914306641,0.0,0.36279296875,0.0,0.0,0.1451171875
HotpotQA,55,facebook/opt-2.7b,1,0.677734375,1.5195590257644653,47.71665573120117,0.322265625,0.6001160458514565,0.9543331146240235,0.5775301447040156
HotpotQA,55,facebook/opt-2.7b,2,0.6396484375,0.3731759786605835,48.76878356933594,0.3603515625,0.9017957950893202,0.9753756713867188,0.7036130711279417
HotpotQA,55,facebook/opt-2.7b,3,0.69482421875,0.024516265839338303,59.0672492980957,0.30517578125,0.993548351094911,1.0,0.7198122353832188
HotpotQA,55,facebook/opt-2.7b,4,0.7001953125,1.839298963546753,45.26177978515625,0.2998046875,0.5159739569613808,0.905235595703125,0.5268216588622645
HotpotQA,55,facebook/opt-2.7b,5,0.63037109375,1.3098329305648804,33.42667770385742,0.36962890625,0.6553071235355578,0.6685335540771484,0.5443424442567324
HotpotQA,55,facebook/opt-2.7b,6,0.640625,1.7146856784820557,51.305171966552734,0.359375,0.5487669267152485,1.0,0.585818424350337
HotpotQA,55,facebook/opt-2.7b,7,0.65234375,4.5480451583862305,54.587242126464844,0.34765625,0.0,1.0,0.3890625
HotpotQA,55,facebook/opt-2.7b,8,0.70703125,2.2300307750701904,43.78550338745117,0.29296875,0.4131497960341604,0.8757100677490235,0.48071744554921203
HotpotQA,55,facebook/opt-2.7b,9,0.64013671875,4.463830947875977,40.828548431396484,0.35986328125,0.0,0.8165709686279297,0.34808805465698245
HotpotQA,55,facebook/opt-2.7b,10,0.6171875,5.64519739151001,53.830379486083984,0.3828125,0.12903947830200196,1.0,0.4482888174057007
HotpotQA,55,facebook/opt-2.7b,11,0.76171875,1.9420459270477295,59.420345306396484,0.23828125,0.48893528235586065,1.0,0.5164398488245512
HotpotQA,55,facebook/opt-2.7b,12,0.71923828125,1.4793177843093872,51.03961181640625,0.28076171875,0.6107058462343717,1.0,0.5760517336820301
HotpotQA,55,facebook/opt-2.7b,13,0.67138671875,1.8950916528701782,57.75430679321289,0.32861328125,0.5012916702973215,1.0,0.5568973971040625
HotpotQA,55,facebook/opt-2.7b,14,0.73974609375,2.4807090759277344,51.57206726074219,0.26025390625,0.3471818221242804,1.0,0.4756152002434981
HotpotQA,55,facebook/opt-2.7b,15,0.64111328125,4.190576553344727,36.51279830932617,0.35888671875,0.0,0.7302559661865234,0.32611867904663083
HotpotQA,55,facebook/opt-2.7b,16,0.6611328125,4.256754398345947,64.0848388671875,0.3388671875,0.0,1.0,0.385546875
HotpotQA,55,facebook/opt-2.7b,17,0.81640625,0.8893287181854248,66.76368713378906,0.18359375,0.7659661267933092,1.0,0.5915256443776582
HotpotQA,55,facebook/opt-2.7b,18,0.71337890625,4.244071960449219,57.106971740722656,0.28662109375,0.0,1.0,0.3646484375
HotpotQA,55,facebook/opt-2.7b,19,0.634765625,5.0108747482299805,57.27100372314453,0.365234375,0.0021749496459960937,1.0,0.3968549823760986
HotpotQA,55,facebook/opt-2.7b,20,0.6767578125,0.9764948487281799,67.32691192626953,0.3232421875,0.7430276713873211,1.0,0.6393565599855624
HotpotQA,55,facebook/opt-2.7b,21,0.7822265625,0.13483324646949768,66.80226135253906,0.2177734375,0.9645175667185533,1.0,0.6746905233514936
HotpotQA,55,facebook/opt-2.7b,22,0.79443359375,1.897193193435669,60.82158279418945,0.20556640625,0.5007386333064029,1.0,0.507485084157241
HotpotQA,55,facebook/opt-2.7b,23,0.67724609375,0.16011174023151398,57.79758834838867,0.32275390625,0.9578653315180227,1.0,0.7143544285313079
HotpotQA,55,facebook/opt-2.7b,24,0.83984375,1.4291350841522217,60.24576950073242,0.16015625,0.6239118199599416,1.0,0.5324316369859796
HotpotQA,55,facebook/opt-2.7b,25,0.666015625,1.1467951536178589,35.64655685424805,0.333984375,0.6982118016795108,0.7129311370849609,0.5562006648590689
HotpotQA,55,facebook/opt-2.7b,26,0.68994140625,0.5541772246360779,49.002174377441406,0.31005859375,0.8541638882536637,0.9800434875488281,0.6679916702759893
HotpotQA,55,facebook/opt-2.7b,27,0.6337890625,4.859400749206543,55.82968521118164,0.3662109375,0.0,1.0,0.396484375
HotpotQA,55,facebook/opt-2.7b,28,0.69580078125,3.7451601028442383,60.84694290161133,0.30419921875,0.014431551883095143,1.0,0.3767307306590833
HotpotQA,55,facebook/opt-2.7b,29,0.74169921875,3.9223344326019287,59.442169189453125,0.25830078125,0.0,1.0,0.3533203125
HotpotQA,55,facebook/opt-2.7b,30,0.73681640625,2.1772866249084473,58.21120834350586,0.26318359375,0.4270298355504086,1.0,0.5047338799426431
HotpotQA,55,facebook/opt-2.7b,31,0.63232421875,2.6196556091308594,38.701454162597656,0.36767578125,0.3106169449655633,0.7740290832519531,0.4492935140509354
HotpotQA,55,facebook/opt-2.7b,32,0.6025390625,4.4061055183410645,45.00606155395508,0.3974609375,0.0,0.9001212310791016,0.3840146827697754
HotpotQA,55,facebook/opt-2.7b,33,0.6044921875,5.389038562774658,53.5832633972168,0.3955078125,0.07780771255493164,1.0,0.43543582439422607
HotpotQA,55,facebook/opt-2.7b,34,0.6845703125,1.8705767393112183,56.16946792602539,0.3154296875,0.507742963339153,1.0,0.5538819121687035
HotpotQA,55,facebook/opt-2.7b,35,0.6943359375,1.4918683767318726,60.859825134277344,0.3056640625,0.6074030587547704,1.0,0.5848566955641696
HotpotQA,55,facebook/opt-2.7b,36,0.74267578125,1.7242618799209595,64.15996551513672,0.25732421875,0.5462468737050107,1.0,0.5441160932967537
HotpotQA,55,facebook/opt-2.7b,37,0.69384765625,1.302878499031067,59.87226486206055,0.30615234375,0.6571372370970876,1.0,0.6024589704839807
HotpotQA,55,facebook/opt-2.7b,38,0.6513671875,2.634828567504883,61.73157501220703,0.3486328125,0.30662406118292557,1.0,0.49677154641402393
HotpotQA,55,facebook/opt-2.7b,39,0.8125,1.8202424049377441,60.86375427246094,0.1875,0.5209888408058568,1.0,0.5073460942820499
HotpotQA,55,facebook/opt-2.7b,40,0.71533203125,2.2707509994506836,48.86358642578125,0.28466796875,0.40243394751297795,0.977271728515625,0.4990370012584485
HotpotQA,55,facebook/opt-2.7b,41,0.8017578125,0.3123215436935425,64.72098541259766,0.1982421875,0.9178101200806467,1.0,0.6505304170282262
HotpotQA,55,facebook/opt-2.7b,42,0.7783203125,0.5380241870880127,64.70708465576172,0.2216796875,0.8584146876084177,1.0,0.6391170156629462
HotpotQA,55,facebook/opt-2.7b,43,0.73876953125,0.2853177785873413,68.51056671142578,0.26123046875,0.9249163740559628,1.0,0.678212918419587
HotpotQA,55,facebook/opt-2.7b,44,0.83642578125,0.3472086489200592,62.23735046386719,0.16357421875,0.9086293029157739,1.0,0.6334499435205209
HotpotQA,55,facebook/opt-2.7b,45,0.7060546875,0.7588095664978027,47.00104904174805,0.2939453125,0.8003132719742624,0.9400209808349609,0.632693015399732
HotpotQA,55,facebook/opt-2.7b,46,0.712890625,0.585323691368103,54.77457809448242,0.287109375,0.8459674496399728,1.0,0.6609323573739905
HotpotQA,55,facebook/opt-2.7b,47,0.6259765625,3.802011013031006,56.68526840209961,0.3740234375,0.0,1.0,0.39960937500000004
HotpotQA,55,facebook/opt-2.7b,48,0.78955078125,0.19575271010398865,52.06317901611328,0.21044921875,0.948486128920003,1.0,0.666149832622001
HotpotQA,55,facebook/opt-2.7b,49,0.68212890625,1.0080971717834473,32.27324295043945,0.31787109375,0.7347112705833033,0.645464859008789,0.5456635969563535
HotpotQA,55,facebook/opt-2.7b,50,0.59814453125,4.977538108825684,40.44226837158203,0.40185546875,0.0,0.8088453674316406,0.36295352935791014
HotpotQA,55,facebook/opt-2.7b,51,0.64990234375,4.065884590148926,51.245697021484375,0.35009765625,0.0,1.0,0.3900390625
HotpotQA,55,facebook/opt-2.7b,52,0.736328125,4.515562057495117,65.41336822509766,0.263671875,0.0,1.0,0.35546875
HotpotQA,55,facebook/opt-2.7b,53,0.6181640625,5.748826026916504,61.11468505859375,0.3818359375,0.1497652053833008,1.0,0.4551521968841553
HotpotQA,55,facebook/opt-2.7b,54,0.63525390625,6.054694175720215,64.1318588256836,0.36474609375,0.21093883514404296,1.0,0.46972702980041503
HotpotQA,55,facebook/opt-2.7b,55,0.76025390625,3.204204797744751,65.80330657958984,0.23974609375,0.15678821111980235,1.0,0.4007743113919308
HotpotQA,55,facebook/opt-2.7b,56,0.6923828125,6.1579742431640625,58.797630310058594,0.3076171875,0.2315948486328125,1.0,0.45410507202148437
HotpotQA,55,facebook/opt-2.7b,57,0.78271484375,2.900120496749878,69.32756042480469,0.21728515625,0.23681039559213735,1.0,0.41979770095724805
HotpotQA,55,facebook/opt-2.7b,58,0.7509765625,1.7296377420425415,64.88560485839844,0.2490234375,0.5448321731466996,1.0,0.5403006356013449
HotpotQA,55,facebook/opt-2.7b,59,0.72314453125,5.37066650390625,60.04117965698242,0.27685546875,0.07413330078125,1.0,0.3866888427734375
HotpotQA,55,facebook/opt-2.7b,60,0.61767578125,5.127538204193115,48.51950454711914,0.38232421875,0.025507640838623048,0.9703900909423828,0.4044548845291138
HotpotQA,55,facebook/opt-2.7b,61,0.79296875,0.17872834205627441,65.87970733642578,0.20703125,0.9529662257746646,1.0,0.6663506790211327
HotpotQA,55,facebook/opt-2.7b,62,0.68408203125,4.4779558181762695,56.58944320678711,0.31591796875,0.0,1.0,0.3763671875
HotpotQA,55,facebook/opt-2.7b,63,0.732421875,3.570714235305786,61.86054229736328,0.267578125,0.06033835913005624,1.0,0.3781496756955197
HotpotQA,56,facebook/opt-2.7b,0,0.52734375,4.5949907302856445,0.0,0.47265625,0.0,0.0,0.18906250000000002
HotpotQA,56,facebook/opt-2.7b,1,0.6455078125,4.825953006744385,64.52596282958984,0.3544921875,0.0,1.0,0.39179687500000004
HotpotQA,56,facebook/opt-2.7b,2,0.61181640625,4.328186511993408,58.656883239746094,0.38818359375,0.0,1.0,0.4052734375
HotpotQA,56,facebook/opt-2.7b,3,0.58251953125,4.344934940338135,52.15214920043945,0.41748046875,0.0,1.0,0.4169921875
HotpotQA,56,facebook/opt-2.7b,4,0.587890625,1.6769757270812988,64.29988098144531,0.412109375,0.5586905981365002,1.0,0.6103854593477751
HotpotQA,56,facebook/opt-2.7b,5,0.6171875,0.5414706468582153,58.43486022949219,0.3828125,0.857507724510996,1.0,0.7032527035788486
HotpotQA,56,facebook/opt-2.7b,6,0.5732421875,3.2842400074005127,45.41929244995117,0.4267578125,0.13572631384197031,0.9083858489990234,0.44530379709444545
HotpotQA,56,facebook/opt-2.7b,7,0.5625,0.27342960238456726,64.38235473632812,0.4375,0.9280448414777455,1.0,0.7498156945172109
HotpotQA,56,facebook/opt-2.7b,8,0.615234375,0.3147743344306946,60.5262336730957,0.384765625,0.9171646488340277,1.0,0.7249138770919097
HotpotQA,56,facebook/opt-2.7b,9,0.56298828125,2.892988681793213,43.692630767822266,0.43701171875,0.23868718900178604,0.8738526153564453,0.4768083574897364
HotpotQA,56,facebook/opt-2.7b,10,0.56787109375,1.4594712257385254,60.49553298950195,0.43212890625,0.6159286248056512,1.0,0.6384265811819779
HotpotQA,56,facebook/opt-2.7b,11,0.58154296875,3.834716320037842,62.78936004638672,0.41845703125,0.0,1.0,0.4173828125
HotpotQA,56,facebook/opt-2.7b,12,0.69775390625,1.013159990310669,57.991127014160156,0.30224609375,0.733378949918245,1.0,0.6275810699713857
HotpotQA,56,facebook/opt-2.7b,13,0.615234375,1.008432149887085,51.431644439697266,0.384765625,0.7346231184507671,1.0,0.6610243414577686
HotpotQA,56,facebook/opt-2.7b,14,0.59326171875,2.692538022994995,65.77088928222656,0.40673828125,0.2914373623697381,1.0,0.5146983893294084
HotpotQA,56,facebook/opt-2.7b,15,0.74853515625,0.024073123931884766,65.18104553222656,0.25146484375,0.9936649673863461,1.0,0.6983686760852211
HotpotQA,56,facebook/opt-2.7b,16,0.72802734375,0.7428447008132935,59.377593994140625,0.27197265625,0.8045145524175543,1.0,0.640369155846144
HotpotQA,57,facebook/opt-2.7b,0,0.791015625,3.354544162750244,0.0,0.208984375,0.11722522032888308,0.0,0.12462257711510907
HotpotQA,57,facebook/opt-2.7b,1,0.80078125,3.4762704372406006,48.87730026245117,0.19921875,0.0851919901998419,0.9775460052490235,0.3538911978822005
HotpotQA,57,facebook/opt-2.7b,2,0.88232421875,0.35496121644973755,48.71626281738281,0.11767578125,0.9065891535658586,0.9743252563476562,0.6079578303349645
HotpotQA,57,facebook/opt-2.7b,3,0.923828125,0.013342451304197311,70.38900756835938,0.076171875,0.9964888286041585,1.0,0.6292398400114554
HotpotQA,57,facebook/opt-2.7b,4,0.8662109375,2.1630730628967285,42.869449615478516,0.1337890625,0.43077024660612406,0.8573889923095703,0.41863245938953597
HotpotQA,57,facebook/opt-2.7b,5,0.8046875,1.0351539850234985,28.001861572265625,0.1953125,0.7275910565727636,0.5600372314453125,0.47279117766179535
HotpotQA,57,facebook/opt-2.7b,6,0.89111328125,0.9869469404220581,52.23054122924805,0.10888671875,0.7402771209415636,1.0,0.5526516798295473
HotpotQA,57,facebook/opt-2.7b,7,0.86328125,0.5473630428314209,66.31721496582031,0.13671875,0.8559570939917314,1.0,0.604272482897106
HotpotQA,57,facebook/opt-2.7b,8,0.8681640625,0.47107216715812683,49.789031982421875,0.1318359375,0.8760336402215456,0.9957806396484375,0.6082913089896503
HotpotQA,57,facebook/opt-2.7b,9,0.92626953125,0.025108179077506065,71.63066864013672,0.07373046875,0.9933925844532879,1.0,0.6271795920586507
HotpotQA,57,facebook/opt-2.7b,10,0.93212890625,1.5759215354919434,55.251564025878906,0.06787109375,0.5852838064494885,1.0,0.481997769757321
HotpotQA,57,facebook/opt-2.7b,11,0.87451171875,1.0639305114746094,66.52620697021484,0.12548828125,0.7200182864540502,1.0,0.5522017127589176
HotpotQA,57,facebook/opt-2.7b,12,0.9111328125,3.2544121742248535,54.604705810546875,0.0888671875,0.1435757436250385,1.0,0.3357983852687635
HotpotQA,57,facebook/opt-2.7b,13,0.943359375,3.4738123416900635,58.64588928222656,0.056640625,0.08583885744998325,1.0,0.3026998501074941
HotpotQA,57,facebook/opt-2.7b,14,0.9736328125,0.020891599357128143,63.341190338134766,0.0263671875,0.9945022106954926,1.0,0.6086226487434224
HotpotQA,57,facebook/opt-2.7b,15,0.93017578125,3.753523588180542,57.67752456665039,0.06982421875,0.012230634689331008,1.0,0.28221040964126587
HotpotQA,57,facebook/opt-2.7b,16,0.96484375,1.1334680318832397,61.36507034301758,0.03515625,0.7017189389780948,1.0,0.5096641286423331
HotpotQA,57,facebook/opt-2.7b,17,0.9375,0.6753084659576416,57.294368743896484,0.0625,0.8222872458006206,1.0,0.5628005360302173
HotpotQA,57,facebook/opt-2.7b,18,0.90185546875,5.957691192626953,55.573184967041016,0.09814453125,0.19153823852539062,1.0,0.35629619598388673
